Year,Commodity Code,Crop Name,County Code,County,Harvested Acres,Yield,Production,Price Per Unit,Unit,Value
2000,378299,TOMATOES PROCESSING,29,Kern,7400.0,40.04,296300.0,60.0,TON ,17778000.0
2001,378299,TOMATOES PROCESSING,29,Kern,9100.0,32.91,299500.0,49.0,TONS ,14794000.0
2002,378299,TOMATOES PROCESSING,29,Kern,12400.0,34.6,429000.0,50.0,TON ,21581000.0
2003,378299,TOMATOES PROCESSING,29,Kern,13600.0,28.75,391000.0,57.2,TON ,22365000.0
2004,378299,TOMATOES PROCESSING,29,Kern,12500.0,40.87,510900.0,50.2,TON ,25646000.0
2011,378299,TOMATOES PROCESSING,29,Kern,13000.0,50.23,653000.0,74.3,Tons ,48517000.0
2012,378299,TOMATOES PROCESSING,29,Kern,12000.0,55.92,671000.0,75.0,Tons ,50328000.0
2013,378299,TOMATOES PROCESSING,29,Kern,12000.0,46.5,558000.0,73.19,tons,40841000.0
2014,378299,TOMATOES PROCESSING,29,Kern,14000.0,52.86,740000.0,89.51,Tons,66234000.0
2015,378299,TOMATOES PROCESSING,29,Kern,14500.0,45.72,663000.0,79.96,Tons,53012000.0
2016,378299,TOMATOES PROCESSING,29,Kern,13900.0,46.4,645000.0,72.5,Tons,46760000.0
2017,378299,TOMATOES PROCESSING,29,Kern,8600.0,51.28,441000.0,70.57,Tons ,31121000.0
2018,378299,TOMATOES PROCESSING,29,Kern,6000.0,61.67,370000.0,79.04,Tons ,29246000.0
2019,378299,TOMATOES PROCESSING,29,Kern,5680.0,50.7,288000.0,79.87,Tons ,23002000.0
2020,378299,TOMATOES PROCESSING,29,Kern,6880.0,57.99,399000.0,78.44,Tons ,31298000.0
1980,378299,TOMATOES PROCESSING,31,Kings,839.0,26.6,22317.0,48.0,TONS ,1064521.0
1981,378299,TOMATOES PROCESSING,31,Kings,600.0,24.0,14400.0,51.0,TONS ,731520.0
1983,378299,TOMATOES PROCESSING,31,Kings,2278.0,25.8,58772.0,54.0,TONS ,3156000.0
1984,378299,TOMATOES PROCESSING,31,Kings,2200.0,28.7,63140.0,52.0,TONS ,3283000.0
1985,378299,TOMATOES PROCESSING,31,Kings,1330.0,26.32,35000.0,51.0,TONS ,1799000.0
1986,378299,TOMATOES PROCESSING,31,Kings,1499.0,26.7,40023.0,51.0,TON ,2041000.0
1987,378299,TOMATOES PROCESSING,31,Kings,1637.0,32.3,52875.0,46.0,TONS ,2453000.0
1988,378299,TOMATOES PROCESSING,31,Kings,720.0,27.8,20016.0,48.0,TON ,965000.0
1989,378299,TOMATOES PROCESSING,31,Kings,3600.0,27.53,99100.0,52.0,TONS ,5158000.0
1990,378299,TOMATOES PROCESSING,31,Kings,3300.0,27.3,90090.0,55.0,TONS ,4973000.0
1991,378299,TOMATOES PROCESSING,31,Kings,7500.0,28.4,213000.0,54.0,TONS ,11502000.0
1992,378299,TOMATOES PROCESSING,31,Kings,3370.0,30.0,101100.0,56.0,TONS ,5662000.0
1993,378299,TOMATOES PROCESSING,31,Kings,11000.0,31.31,344410.0,58.0,TONS ,19804000.0
1994,378299,TOMATOES PROCESSING,31,Kings,11500.0,30.4,349600.0,50.0,TONS ,17480000.0
1995,378299,TOMATOES PROCESSING,31,Kings,6100.0,31.85,194285.0,54.0,TONS ,10491000.0
1996,378299,TOMATOES PROCESSING,31,Kings,6700.0,34.54,231418.0,51.0,TONS ,11802000.0
1997,378299,TOMATOES PROCESSING,31,Kings,2100.0,34.54,72534.0,51.0,TONS ,3709000.0
1998,378299,TOMATOES PROCESSING,31,Kings,3263.0,44.4,144877.0,54.0,TONS ,7810000.0
1999,378299,TOMATOES PROCESSING,31,Kings,8217.0,37.0,304029.0,55.0,TON ,16722000.0
2000,378299,TOMATOES PROCESSING,31,Kings,9969.0,47.0,468543.0,41.0,TON ,19051000.0
2001,378299,TOMATOES PROCESSING,31,Kings,10000.0,29.81,298100.0,51.0,TONS ,15257000.0
2002,378299,TOMATOES PROCESSING,31,Kings,16108.0,32.33,520772.0,50.0,TON ,25992000.0
2003,378299,TOMATOES PROCESSING,31,Kings,19131.0,27.71,530120.0,49.98,TON ,26495000.0
2004,378299,TOMATOES PROCESSING,31,Kings,20309.0,43.13,875927.0,51.0,TON ,44672000.0
2005,378299,TOMATOES PROCESSING,31,Kings,21889.0,45.2,989383.0,50.0,TONS ,49469000.0
2006,378299,TOMATOES PROCESSING,31,Kings,21064.0,29.47,620756.0,56.0,TONS ,34762000.0
2007,378299,TOMATOES PROCESSING,31,Kings,26041.0,45.12,1174970.0,60.0,TONS ,70498000.0
2008,378299,TOMATOES PROCESSING,31,Kings,30425.0,49.88,1517750.0,66.6,TONS ,101083000.0
2009,378299,TOMATOES PROCESSING,31,Kings,26658.0,53.91,1437133.0,71.8,Tons ,103186000.0
2010,378299,TOMATOES PROCESSING,31,Kings,38400.0,54.53,2094000.0,64.41,Tons ,134872000.0
2011,378299,TOMATOES PROCESSING,31,Kings,31200.0,55.74,1739000.0,67.59,Tons ,117540000.0
2012,378299,TOMATOES PROCESSING,31,Kings,36000.0,51.61,1858000.0,69.29,Tons ,128735000.0
2013,378299,TOMATOES PROCESSING,31,Kings,33400.0,42.81,1430000.0,68.18,tons,97494000.0
2014,378299,TOMATOES PROCESSING,31,Kings,34000.0,52.94,1800000.0,81.12,Tons,146017000.0
2015,378299,TOMATOES PROCESSING,31,Kings,31000.0,55.03,1706000.0,77.21,Tons,131725000.0
2016,378299,TOMATOES PROCESSING,31,Kings,29800.0,56.58,1686000.0,70.71,Tons,119216000.0
2017,378299,TOMATOES PROCESSING,31,Kings,27100.0,57.31,1553000.0,71.09,Tons ,110398000.0
2018,378299,TOMATOES PROCESSING,31,Kings,32400.0,62.13,2013000.0,73.7,Tons ,148368000.0
2019,378299,TOMATOES PROCESSING,31,Kings,27300.0,58.5,1597000.0,74.38,Tons ,118784000.0
2020,378299,TOMATOES PROCESSING,31,Kings,29600.0,53.82,1593000.0,79.18,Tons ,126133000.0
1980,378299,TOMATOES PROCESSING,39,Madera,1100.0,29.1,32010.0,48.0,TONS ,1527000.0
1981,378299,TOMATOES PROCESSING,39,Madera,800.0,26.0,20800.0,51.0,TONS ,1057000.0
1982,378299,TOMATOES PROCESSING,39,Madera,600.0,21.0,12600.0,56.0,TONS ,706000.0
2004,378299,TOMATOES PROCESSING,39,Madera,2900.0,39.4,114260.0,49.88,TONS ,5699000.0
2005,378299,TOMATOES PROCESSING,39,Madera,3200.0,33.37,106784.0,49.0,TONS ,5232000.0
2006,378299,TOMATOES PROCESSING,39,Madera,5100.0,36.9,188190.0,57.0,TONS ,10727000.0
2007,378299,TOMATOES PROCESSING,39,Madera,5400.0,45.86,247644.0,59.0,TONS ,14611000.0
2008,378299,TOMATOES PROCESSING,39,Madera,1900.0,39.73,75487.0,70.0,TON ,5284000.0
2009,378299,TOMATOES PROCESSING,39,Madera,2000.0,39.52,79040.0,81.0,TONS ,6402000.0
2010,378299,TOMATOES PROCESSING,39,Madera,2700.0,49.26,133000.0,63.89,Tons ,8497000.0
2011,378299,TOMATOES PROCESSING,39,Madera,2100.0,55.71,117000.0,65.24,Tons ,7633000.0
2012,378299,TOMATOES PROCESSING,39,Madera,3000.0,67.33,202000.0,68.02,Tons ,13741000.0
2013,378299,TOMATOES PROCESSING,39,Madera,4200.0,56.43,237000.0,69.08,tons,16371000.0
2014,378299,TOMATOES PROCESSING,39,Madera,5600.0,58.57,328000.0,79.11,Tons,25947000.0
2015,378299,TOMATOES PROCESSING,39,Madera,7600.0,49.74,378000.0,78.91,Tons,29829000.0
2016,378299,TOMATOES PROCESSING,39,Madera,5700.0,55.26,315000.0,75.06,Tons,23645000.0
2017,378299,TOMATOES PROCESSING,39,Madera,5900.0,52.71,311000.0,72.03,Tons ,22400000.0
2018,378299,TOMATOES PROCESSING,39,Madera,5800.0,57.59,334000.0,72.05,Tons ,24066000.0
2019,378299,TOMATOES PROCESSING,39,Madera,4300.0,50.0,215000.0,76.83,Tons ,16519000.0
2020,378299,TOMATOES PROCESSING,39,Madera,3400.0,52.35,178000.0,76.02,Tons ,13532000.0
1980,378299,TOMATOES PROCESSING,47,Merced,6750.0,30.28,204363.0,59.0,TONS ,12058000.0
1981,378299,TOMATOES PROCESSING,47,Merced,6400.0,24.31,155600.0,51.0,TONS ,7904000.0
1982,378299,TOMATOES PROCESSING,47,Merced,6400.0,31.0,198400.0,56.0,TONS ,11031000.0
1983,378299,TOMATOES PROCESSING,47,Merced,6690.0,28.86,193100.0,54.0,TONS ,10369000.0
1984,378299,TOMATOES PROCESSING,47,Merced,6160.0,30.0,184820.0,54.0,TONS ,9980000.0
1985,378299,TOMATOES PROCESSING,47,Merced,5220.0,33.14,173000.0,53.0,TONS ,9169000.0
1986,378299,TOMATOES PROCESSING,47,Merced,5860.0,31.91,187000.0,51.0,TON ,9537000.0
1987,378299,TOMATOES PROCESSING,47,Merced,6400.0,30.63,196000.0,46.0,TONS ,9094000.0
1988,378299,TOMATOES PROCESSING,47,Merced,6050.0,29.92,181000.0,48.0,TON ,8724000.0
1989,378299,TOMATOES PROCESSING,47,Merced,8150.0,31.04,253000.0,56.0,TONS ,14193000.0
1990,378299,TOMATOES PROCESSING,47,Merced,8500.0,28.24,240000.0,54.0,TONS ,13042000.0
1991,378299,TOMATOES PROCESSING,47,Merced,10200.0,31.08,317000.0,54.0,TONS ,17150000.0
1992,378299,TOMATOES PROCESSING,47,Merced,9600.0,34.79,334000.0,47.0,TONS ,15615000.0
1993,378299,TOMATOES PROCESSING,47,Merced,10900.0,34.77,379000.0,48.0,TONS ,18370000.0
1994,378299,TOMATOES PROCESSING,47,Merced,10800.0,35.65,385000.0,52.0,TONS ,19931000.0
1995,378299,TOMATOES PROCESSING,47,Merced,11141.0,36.96,411821.0,53.0,TONS ,21963000.0
1996,378299,TOMATOES PROCESSING,47,Merced,12108.0,34.94,423054.0,53.0,TONS ,22303000.0
1997,378299,TOMATOES PROCESSING,47,Merced,10979.0,38.02,417429.0,50.0,TONS ,20922000.0
1998,378299,TOMATOES PROCESSING,47,Merced,11356.0,35.97,408524.0,52.0,TONS ,21434000.0
1999,378299,TOMATOES PROCESSING,47,Merced,16014.0,40.18,643421.0,57.0,TON ,36776000.0
2000,378299,TOMATOES PROCESSING,47,Merced,15600.0,38.32,597793.0,53.0,TON ,31495000.0
2001,378299,TOMATOES PROCESSING,47,Merced,17265.0,37.02,639156.0,48.0,TONS ,30908000.0
2002,378299,TOMATOES PROCESSING,47,Merced,18200.0,37.11,675367.0,49.0,TON ,33022000.0
2003,378299,TOMATOES PROCESSING,47,Merced,16621.0,34.42,572113.0,52.01,TON ,29754000.0
2004,378299,TOMATOES PROCESSING,47,Merced,15600.0,41.01,639681.0,50.02,TONS ,31997000.0
2005,378299,TOMATOES PROCESSING,47,Merced,14873.0,33.38,496457.0,50.31,TONS ,24979000.0
2006,378299,TOMATOES PROCESSING,47,Merced,17300.0,31.85,551000.0,57.41,TONS ,31633000.0
2007,378299,TOMATOES PROCESSING,47,Merced,18200.0,39.53,719516.0,64.06,TON ,46093000.0
2008,378299,TOMATOES PROCESSING,47,Merced,16214.0,42.42,687821.0,70.95,TONS ,48798000.0
2009,378299,TOMATOES PROCESSING,47,Merced,21000.0,45.51,955807.0,80.89,Tons ,77318000.0
2010,378299,TOMATOES PROCESSING,47,Merced,20600.0,44.66,920000.0,66.66,Tons ,61326000.0
2011,378299,TOMATOES PROCESSING,47,Merced,13000.0,51.23,666000.0,67.12,Tons ,44704000.0
2012,378299,TOMATOES PROCESSING,47,Merced,15000.0,51.53,773000.0,68.18,Tons ,52701000.0
2013,378299,TOMATOES PROCESSING,47,Merced,19000.0,45.0,855000.0,72.49,tons,61978000.0
2014,378299,TOMATOES PROCESSING,47,Merced,23000.0,54.0,1242000.0,83.67,Tons,103915000.0
2015,378299,TOMATOES PROCESSING,47,Merced,28100.0,49.15,1381000.0,81.2,Tons,112141000.0
2016,378299,TOMATOES PROCESSING,47,Merced,23000.0,51.22,1178000.0,71.83,Tons,84611000.0
2017,378299,TOMATOES PROCESSING,47,Merced,21200.0,46.23,980000.0,69.33,Tons ,67942000.0
2018,378299,TOMATOES PROCESSING,47,Merced,20500.0,55.46,1137000.0,71.5,Tons ,81293000.0
2019,378299,TOMATOES PROCESSING,47,Merced,20400.0,50.05,1021000.0,74.44,Tons ,76004000.0
2020,378299,TOMATOES PROCESSING,47,Merced,24600.0,46.59,1146000.0,78.25,Tons ,89673000.0
1980,378299,TOMATOES PROCESSING,53,Monterey,1890.0,30.32,57300.0,48.0,TONS ,2733000.0
1981,378299,TOMATOES PROCESSING,53,Monterey,2220.0,29.59,65695.0,54.0,TONS ,3538000.0
1982,378299,TOMATOES PROCESSING,53,Monterey,2000.0,27.4,54800.0,56.0,TONS ,3047000.0
1983,378299,TOMATOES PROCESSING,53,Monterey,2715.0,26.45,71815.0,53.0,TONS ,3817000.0
1984,378299,TOMATOES PROCESSING,53,Monterey,2100.0,30.71,64500.0,53.0,TONS ,3409000.0
1985,378299,TOMATOES PROCESSING,53,Monterey,1330.0,27.07,36000.0,51.0,TONS ,1850000.0
1986,378299,TOMATOES PROCESSING,53,Monterey,1480.0,31.08,46000.0,51.0,TON ,2346000.0
1987,378299,TOMATOES PROCESSING,53,Monterey,1350.0,31.85,43000.0,46.0,TONS ,1995000.0
1988,378299,TOMATOES PROCESSING,53,Monterey,1540.0,31.3,48200.0,48.0,TON ,2323000.0
1989,378299,TOMATOES PROCESSING,53,Monterey,3000.0,30.5,91500.0,52.0,TONS ,4767000.0
1990,378299,TOMATOES PROCESSING,53,Monterey,2800.0,32.14,90000.0,55.0,TONS ,4968000.0
1991,378299,TOMATOES PROCESSING,53,Monterey,1700.0,30.24,51400.0,54.0,TONS ,2776000.0
1992,378299,TOMATOES PROCESSING,53,Monterey,657.0,31.08,20420.0,56.0,TONS ,1152000.0
1993,378299,TOMATOES PROCESSING,53,Monterey,500.0,41.12,20560.0,57.0,TONS ,1182000.0
1994,378299,TOMATOES PROCESSING,53,Monterey,600.0,33.33,20000.0,61.0,TONS ,1220000.0
1999,378299,TOMATOES PROCESSING,53,Monterey,300.0,17.5,5250.0,35.0,TON ,184000.0
2000,378299,TOMATOES PROCESSING,53,Monterey,283.0,18.13,5130.0,38.0,TON ,197000.0
1980,378299,TOMATOES PROCESSING,59,Orange,2178.0,21.29,46367.0,47.0,TONS ,2185000.0
1981,378299,TOMATOES PROCESSING,59,Orange,2925.0,24.07,70406.0,54.0,TONS ,3790900.0
1982,378299,TOMATOES PROCESSING,59,Orange,2985.0,23.21,69274.0,54.0,TONS ,3762200.0
1983,378299,TOMATOES PROCESSING,59,Orange,1570.0,28.03,44000.0,54.0,TONS ,2362800.0
1984,378299,TOMATOES PROCESSING,59,Orange,860.0,30.69,26390.0,51.0,TONS ,1345500.0
1988,378299,TOMATOES PROCESSING,59,Orange,380.0,26.89,10220.0,48.0,TON ,492600.0
1989,378299,TOMATOES PROCESSING,59,Orange,360.0,25.92,9330.0,52.0,TONS ,486100.0
1990,378299,TOMATOES PROCESSING,59,Orange,345.0,21.45,7400.0,55.0,TONS ,408500.0
1980,378299,TOMATOES PROCESSING,65,Riverside,910.0,31.32,28505.0,47.0,TONS ,1343700.0
1981,378299,TOMATOES PROCESSING,65,Riverside,1051.0,31.28,32872.0,49.0,TONS ,1611900.0
1982,378299,TOMATOES PROCESSING,65,Riverside,1600.0,42.0,67200.0,55.0,TONS ,3696000.0
1983,378299,TOMATOES PROCESSING,65,Riverside,2170.0,35.81,77708.0,53.0,TONS ,4085100.0
1984,378299,TOMATOES PROCESSING,65,Riverside,3190.0,27.32,87151.0,51.0,TONS ,4436900.0
1985,378299,TOMATOES PROCESSING,65,Riverside,780.0,27.19,21208.0,48.0,TONS ,1018000.0
1986,378299,TOMATOES PROCESSING,65,Riverside,470.0,32.0,15040.0,48.0,TON ,729400.0
1987,378299,TOMATOES PROCESSING,65,Riverside,327.0,31.09,10166.0,50.0,TONS ,507100.0
1988,378299,TOMATOES PROCESSING,65,Riverside,445.0,31.0,13795.0,48.0,TONS ,660200.0
1989,378299,TOMATOES PROCESSING,65,Riverside,827.0,34.0,28118.0,56.0,TONS ,1583300.0
1990,378299,TOMATOES PROCESSING,65,Riverside,857.0,33.0,28281.0,53.0,TONS ,1493800.0
1980,378299,TOMATOES PROCESSING,67,Sacramento,8560.0,28.97,248000.0,48.0,TONS ,11805000.0
1981,378299,TOMATOES PROCESSING,67,Sacramento,7800.0,26.54,207000.0,50.0,TONS ,10329000.0
1982,378299,TOMATOES PROCESSING,67,Sacramento,7800.0,23.97,187000.0,56.0,TONS ,10472000.0
1983,378299,TOMATOES PROCESSING,67,Sacramento,5420.0,26.01,141000.0,53.0,TONS ,7473000.0
1984,378299,TOMATOES PROCESSING,67,Sacramento,5400.0,25.93,140000.0,52.0,TONS ,7300000.0
1985,378299,TOMATOES PROCESSING,67,Sacramento,3900.0,30.0,117000.0,52.0,TONS ,6084000.0
1986,378299,TOMATOES PROCESSING,67,Sacramento,5100.0,30.0,153000.0,51.0,TON ,7803000.0
1987,378299,TOMATOES PROCESSING,67,Sacramento,4900.0,30.0,147000.0,47.0,TONS ,6909000.0
1988,378299,TOMATOES PROCESSING,67,Sacramento,5200.0,30.0,156000.0,48.0,TON ,7488000.0
1989,378299,TOMATOES PROCESSING,67,Sacramento,7700.0,27.01,208000.0,52.0,TONS ,10816000.0
1990,378299,TOMATOES PROCESSING,67,Sacramento,7300.0,30.0,219000.0,55.0,TONS ,12045000.0
1991,378299,TOMATOES PROCESSING,67,Sacramento,7900.0,31.0,244900.0,54.0,TONS ,13225000.0
1992,378299,TOMATOES PROCESSING,67,Sacramento,5760.0,32.0,184320.0,47.0,TONS ,8663000.0
1993,378299,TOMATOES PROCESSING,67,Sacramento,6900.0,31.0,213900.0,46.0,TONS ,9839000.0
1994,378299,TOMATOES PROCESSING,67,Sacramento,7500.0,30.0,225000.0,50.0,TONS ,11250000.0
1995,378299,TOMATOES PROCESSING,67,Sacramento,8900.0,30.0,267000.0,52.0,TONS ,13884000.0
1996,378299,TOMATOES PROCESSING,67,Sacramento,9000.0,32.0,288000.0,58.0,TONS ,16704000.0
1997,378299,TOMATOES PROCESSING,67,Sacramento,5550.0,30.0,166500.0,51.0,TONS ,8492000.0
1998,378299,TOMATOES PROCESSING,67,Sacramento,7583.0,30.0,227490.0,53.0,TONS ,12057000.0
1999,378299,TOMATOES PROCESSING,67,Sacramento,8313.0,35.2,292618.0,62.0,TON ,18142000.0
2000,378299,TOMATOES PROCESSING,67,Sacramento,5090.0,32.3,164407.0,46.0,TON ,7563000.0
2001,378299,TOMATOES PROCESSING,67,Sacramento,4725.0,31.0,146475.0,48.0,TONS ,7031000.0
2002,378299,TOMATOES PROCESSING,67,Sacramento,5717.0,34.9,199523.0,48.0,TON ,9497000.0
2003,378299,TOMATOES PROCESSING,67,Sacramento,4343.0,26.4,114655.0,49.8,TON ,5710000.0
2004,378299,TOMATOES PROCESSING,67,Sacramento,3504.0,31.9,111781.0,48.2,TONS ,5388000.0
2005,378299,TOMATOES PROCESSING,67,Sacramento,3097.0,32.4,100343.0,49.0,TONS ,4917000.0
2006,378299,TOMATOES PROCESSING,67,Sacramento,5109.0,31.1,158890.0,59.1,TONS ,9390000.0
2007,378299,TOMATOES PROCESSING,67,Sacramento,2169.0,35.2,76349.0,60.5,TON ,4619000.0
2008,378299,TOMATOES PROCESSING,67,Sacramento,2511.0,35.24,88495.0,72.8,TON ,6442000.0
2009,378299,TOMATOES PROCESSING,67,Sacramento,3359.0,36.6,122939.0,80.9,Tons ,9946000.0
2010,378299,TOMATOES PROCESSING,67,Sacramento,2600.0,37.96,98700.0,65.39,Tons ,6454000.0
2011,378299,TOMATOES PROCESSING,67,Sacramento,3200.0,37.5,120000.0,71.38,Tons ,8565000.0
2012,378299,TOMATOES PROCESSING,67,Sacramento,2640.0,37.27,98400.0,70.45,Tons ,6932000.0
2013,378299,TOMATOES PROCESSING,67,Sacramento,1770.0,44.41,78600.0,74.41,tons,5849000.0
2014,378299,TOMATOES PROCESSING,67,Sacramento,3800.0,42.63,162000.0,82.86,Tons,13424000.0
2015,378299,TOMATOES PROCESSING,67,Sacramento,4060.0,37.19,151000.0,79.4,Tons,11989000.0
2016,378299,TOMATOES PROCESSING,67,Sacramento,4590.0,39.0,179000.0,72.76,Tons,13024000.0
2017,378299,TOMATOES PROCESSING,67,Sacramento,3070.0,43.0,132000.0,72.17,Tons ,9527000.0
2018,378299,TOMATOES PROCESSING,67,Sacramento,2660.0,43.98,117000.0,74.15,Tons ,8675000.0
2019,378299,TOMATOES PROCESSING,67,Sacramento,1620.0,39.32,63700.0,75.67,Tons ,4820000.0
2020,378299,TOMATOES PROCESSING,67,Sacramento,2110.0,27.96,59000.0,113.85,Tons ,6717000.0
1980,378299,TOMATOES PROCESSING,69,San Benito,6200.0,29.19,181000.0,45.0,TONS ,8145000.0
1981,378299,TOMATOES PROCESSING,69,San Benito,5100.0,29.61,151000.0,50.0,TONS ,7550000.0
1982,378299,TOMATOES PROCESSING,69,San Benito,5350.0,28.79,154000.0,57.0,TONS ,8778000.0
1983,378299,TOMATOES PROCESSING,69,San Benito,6050.0,30.5,184500.0,54.0,TONS ,9871000.0
1984,378299,TOMATOES PROCESSING,69,San Benito,5550.0,33.3,184800.0,54.0,TONS ,9887000.0
1985,378299,TOMATOES PROCESSING,69,San Benito,5700.0,33.0,188100.0,53.0,TONS ,9970000.0
1986,378299,TOMATOES PROCESSING,69,San Benito,5755.0,34.4,197972.0,52.0,TON ,10295000.0
1987,378299,TOMATOES PROCESSING,69,San Benito,4700.0,38.07,178929.0,48.0,TONS ,8589000.0
1988,378299,TOMATOES PROCESSING,69,San Benito,4375.0,34.1,149188.0,47.0,TONS ,7086000.0
1989,378299,TOMATOES PROCESSING,69,San Benito,4250.0,33.3,141525.0,55.0,TONS ,7784000.0
1990,378299,TOMATOES PROCESSING,69,San Benito,3597.0,35.7,128413.0,53.0,TONS ,6806000.0
1991,378299,TOMATOES PROCESSING,69,San Benito,3544.0,38.8,137507.0,57.0,TONS ,7838000.0
1992,378299,TOMATOES PROCESSING,69,San Benito,1984.0,39.7,78765.0,47.0,TONS ,3702000.0
1993,378299,TOMATOES PROCESSING,69,San Benito,2322.0,38.38,89118.0,48.0,TONS ,4278000.0
1994,378299,TOMATOES PROCESSING,69,San Benito,2188.0,40.01,87542.0,51.0,TONS ,4465000.0
1995,378299,TOMATOES PROCESSING,69,San Benito,1916.0,40.11,76851.0,52.0,TONS ,3996000.0
1996,378299,TOMATOES PROCESSING,69,San Benito,1365.0,46.74,63800.0,53.0,TONS ,3381000.0
1997,378299,TOMATOES PROCESSING,69,San Benito,1312.0,46.29,60733.0,52.0,TONS ,3188000.0
1998,378299,TOMATOES PROCESSING,69,San Benito,998.0,39.99,39910.0,57.0,TONS ,2275000.0
1999,378299,TOMATOES PROCESSING,69,San Benito,965.0,47.07,45423.0,63.0,TON ,2862000.0
2000,378299,TOMATOES PROCESSING,69,San Benito,1166.0,54.77,63862.0,52.0,TON ,3321000.0
2001,378299,TOMATOES PROCESSING,69,San Benito,960.0,48.77,46819.0,51.0,TONS ,2388000.0
2002,378299,TOMATOES PROCESSING,69,San Benito,1174.0,56.75,66625.0,52.0,TON ,3465000.0
2003,378299,TOMATOES PROCESSING,69,San Benito,1330.0,48.13,64013.0,49.01,TON ,3137000.0
2004,378299,TOMATOES PROCESSING,69,San Benito,1053.0,51.88,54630.0,49.0,TONS ,2677000.0
2005,378299,TOMATOES PROCESSING,69,San Benito,1004.0,50.0,50200.0,51.99,TONS ,2610000.0
2006,378299,TOMATOES PROCESSING,69,San Benito,500.0,40.2,20100.0,59.0,TONS ,1186000.0
2007,378299,TOMATOES PROCESSING,69,San Benito,1141.0,50.0,57050.0,60.0,TON ,3423000.0
2008,378299,TOMATOES PROCESSING,69,San Benito,1384.0,48.0,66429.0,70.0,TON ,4650000.0
2009,378299,TOMATOES PROCESSING,69,San Benito,3906.0,51.32,200456.0,89.0,Tons ,17841000.0
2010,378299,TOMATOES PROCESSING,69,San Benito,2910.0,48.11,140000.0,65.92,Tons ,9229000.0
2011,378299,TOMATOES PROCESSING,69,San Benito,2830.0,47.7,135000.0,67.99,Tons ,9179000.0
2012,378299,TOMATOES PROCESSING,69,San Benito,1730.0,61.27,106000.0,72.73,Tons ,7709000.0
2013,378299,TOMATOES PROCESSING,69,San Benito,1540.0,47.34,72900.0,70.47,tons,5137000.0
2014,378299,TOMATOES PROCESSING,69,San Benito,1140.0,51.93,59200.0,83.46,Tons,4941000.0
2015,378299,TOMATOES PROCESSING,69,San Benito,926.0,49.89,46200.0,80.0,Tons,3696000.0
2016,378299,TOMATOES PROCESSING,69,San Benito,700.0,43.14,30200.0,72.52,Tons,2190000.0
2017,378299,TOMATOES PROCESSING,69,San Benito,700.0,43.14,30200.0,72.52,Tons ,2190000.0
1980,378299,TOMATOES PROCESSING,77,San Joaquin,21212.0,28.24,599000.0,54.0,TONS ,32265000.0
1981,378299,TOMATOES PROCESSING,77,San Joaquin,25091.0,25.51,640000.0,55.0,TONS ,35051000.0
1982,378299,TOMATOES PROCESSING,77,San Joaquin,29300.0,22.66,664000.0,56.0,TONS ,36945000.0
1983,378299,TOMATOES PROCESSING,77,San Joaquin,21300.0,24.55,523000.0,54.0,TONS ,28293000.0
1984,378299,TOMATOES PROCESSING,77,San Joaquin,25200.0,24.33,613000.0,59.0,TONS ,36163000.0
1985,378299,TOMATOES PROCESSING,77,San Joaquin,22300.0,27.85,621000.0,54.0,TONS ,33512000.0
1986,378299,TOMATOES PROCESSING,77,San Joaquin,18800.0,30.05,565000.0,53.0,TON ,29712000.0
1987,378299,TOMATOES PROCESSING,77,San Joaquin,18600.0,35.27,656000.0,48.0,TONS ,31408000.0
1988,378299,TOMATOES PROCESSING,77,San Joaquin,19400.0,27.99,543000.0,50.0,TON ,27181000.0
1989,378299,TOMATOES PROCESSING,77,San Joaquin,24500.0,29.59,725000.0,57.0,TONS ,41484000.0
1990,378299,TOMATOES PROCESSING,77,San Joaquin,28200.0,30.89,871000.0,62.0,TONS ,53885000.0
1991,378299,TOMATOES PROCESSING,77,San Joaquin,21600.0,31.3,676000.0,56.0,TONS ,37589000.0
1992,378299,TOMATOES PROCESSING,77,San Joaquin,13300.0,37.74,502000.0,48.0,TONS ,24068000.0
1993,378299,TOMATOES PROCESSING,77,San Joaquin,21000.0,32.81,689000.0,47.0,TONS ,32590000.0
1994,378299,TOMATOES PROCESSING,77,San Joaquin,22700.0,35.37,803000.0,48.0,TONS ,38941000.0
1995,378299,TOMATOES PROCESSING,77,San Joaquin,23500.0,38.49,904500.0,52.0,TONS ,46583000.0
1996,378299,TOMATOES PROCESSING,77,San Joaquin,26000.0,34.8,904800.0,53.0,TONS ,47728000.0
1997,378299,TOMATOES PROCESSING,77,San Joaquin,26100.0,34.43,898600.0,51.0,TONS ,45830000.0
1998,378299,TOMATOES PROCESSING,77,San Joaquin,27100.0,31.41,851200.0,55.0,TONS ,46519000.0
1999,378299,TOMATOES PROCESSING,77,San Joaquin,31200.0,36.48,1138200.0,58.0,TON ,66014000.0
2000,378299,TOMATOES PROCESSING,77,San Joaquin,24700.0,37.42,924300.0,51.0,TON ,47600000.0
2001,378299,TOMATOES PROCESSING,77,San Joaquin,24200.0,36.9,893000.0,49.0,TONS ,44113000.0
2002,378299,TOMATOES PROCESSING,77,San Joaquin,32600.0,37.0,1206200.0,51.0,TON ,61516000.0
2003,378299,TOMATOES PROCESSING,77,San Joaquin,31500.0,36.48,1149200.0,50.0,TON ,57460000.0
